PLAYER,TEAM,POSITION,AGE,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,SALARY_MILLIONS,SALARY_CLASS
George Hill,UTAH,PG,0.5238095238095237,0.5728155339805826,0.5000000000000001,0.6359999999999999,0.4634146341463415,0.48,0.403,0.4123711340206186,0.40217391304347816,0.523,0.633142857142857,0.3478260869565218,0.36697247706422015,0.8009999999999999,0.125,0.3052631578947368,0.265625,0.375,0.5,0.07692307692307693,0.2982456140350877,0.5897435897435898,0.5318471337579618,0.5875,0.8230337078651687,0.6042735042735042,0.506036217303823,0.689081225033289,0.37802197802197807,0.5853658536585367,0.242748772869255,0.5,0.2576786291626253,1
Nikola Jokic,DEN,C,0.09523809523809534,0.6601941747572815,0.4698275862068965,0.7706666666666666,0.14634146341463417,0.19,0.324,0.6391752577319588,0.5217391304347825,0.628,0.6914285714285714,0.28260869565217395,0.2844036697247706,0.825,0.725,0.7263157894736842,0.765625,0.43750000000000006,0.4,0.3076923076923077,0.4035087719298245,0.7435897435897436,0.5254777070063694,0.8875000000000001,0.7219101123595506,0.7581196581196581,0.6247484909456741,0.8874833555259655,0.6813186813186813,0.7439024390243902,0.5934850513163767,0.5606060606060607,0.04300032331070159,0
Avery Bradley,BOS,SG,0.3333333333333335,0.6310679611650485,0.5732758620689656,0.6173333333333333,0.48780487804878053,0.5,0.39,0.4742268041237113,0.48369565217391297,0.504,0.609142857142857,0.13043478260869565,0.15596330275229356,0.731,0.3,0.5157894736842106,0.4765625,0.19642857142857145,0.6,0.07692307692307693,0.2807017543859649,0.6666666666666667,0.5127388535031847,0.6625,0.8764044943820226,0.34102564102564104,0.22132796780684108,0.2956058588548602,0.15164835164835166,0.467479674796748,0.5252119589468989,0.5151515151515151,0.26640801810539927,1
Eric Gordon,HOU,SG,0.4285714285714286,0.5339805825242718,0.5474137931034484,0.5413333333333333,0.8048780487804879,0.8800000000000001,0.3720000000000001,0.22680412371134023,0.24456521739130432,0.468,0.6022857142857143,0.2173913043478261,0.21100917431192656,0.84,0.1,0.2421052631578947,0.2109375,0.22321428571428573,0.3,0.1923076923076923,0.2807017543859649,0.5128205128205129,0.5095541401273885,0.9125,0.808988764044944,0.5076923076923077,0.34607645875251514,0.5079893475366178,0.38153846153846155,0.3983739837398374,0.6965640339134311,0.7575757575757576,0.39961202715809896,2
Tobias Harris,DET,PF,0.23809523809523814,0.6019417475728155,0.5258620689655173,0.6413333333333333,0.3170731707317074,0.38,0.34700000000000003,0.5051546391752578,0.48369565217391297,0.537,0.608,0.25,0.2568807339449541,0.841,0.2,0.4526315789473684,0.3984375,0.15178571428571427,0.35,0.1923076923076923,0.21052631578947367,0.41025641025641035,0.5063694267515924,1.0000000000000002,0.8174157303370788,0.4803418803418803,0.36921529175050305,0.5019973368841545,0.3898901098901099,0.524390243902439,0.4439982150825519,0.5606060606060607,0.5551244746201098,2
Victor Oladipo,OKC,SG,0.23809523809523814,0.5922330097087378,0.5646551724137931,0.5893333333333333,0.4634146341463415,0.53,0.361,0.443298969072165,0.4619565217391303,0.491,0.5828571428571429,0.1847826086956522,0.21100917431192656,0.753,0.15,0.39999999999999997,0.3359375,0.23214285714285715,0.6,0.11538461538461536,0.3157894736842105,0.5897435897435898,0.5,0.8125,0.8707865168539328,0.3871794871794872,0.551307847082495,0.5499334221038615,0.4043956043956044,0.45121951219512196,0.6086568496207048,0.5909090909090909,0.21079857743291303,1
Dion Waiters,MIA,SG,0.2857142857142858,0.5922330097087378,0.5862068965517242,0.5653333333333332,0.4390243902439025,0.47000000000000003,0.395,0.443298969072165,0.5163043478260868,0.438,0.5577142857142857,0.19565217391304351,0.2568807339449541,0.6459999999999999,0.1,0.3052631578947368,0.2578125,0.3839285714285714,0.45,0.15384615384615385,0.3859649122807018,0.5384615384615385,0.4968152866242038,0.55,0.7837078651685395,0.3888888888888889,0.38732394366197187,0.4427430093209055,0.22505494505494505,0.4715447154471545,0.4716644355198576,0.4090909090909091,0.09279017135467184,1
Wilson Chandler,DEN,SF,0.4761904761904763,0.5922330097087378,0.5344827586206897,0.6146666666666667,0.3658536585365854,0.45999999999999996,0.337,0.4639175257731959,0.4565217391304347,0.527,0.5942857142857143,0.2173913043478261,0.2477064220183486,0.727,0.375,0.5263157894736842,0.5078125,0.17857142857142858,0.35,0.15384615384615385,0.2807017543859649,0.6153846153846154,0.49363057324840764,0.8625,0.806179775280899,0.4042735042735043,0.23943661971830987,0.35685752330226367,0.22021978021978023,0.4634146341463415,0.5787594823739401,0.5303030303030303,0.3621079857743292,2
D'Angelo Russell,LAL,PG,0.04761904761904767,0.5436893203883495,0.560344827586207,0.54,0.5121951219512196,0.61,0.35200000000000004,0.3505154639175258,0.4076086956521739,0.447,0.5519999999999999,0.25,0.2752293577981651,0.782,0.125,0.3157894736842105,0.2734375,0.42857142857142855,0.7,0.11538461538461536,0.4912280701754385,0.5384615384615385,0.49044585987261147,0.7625000000000001,0.7443820224719102,0.4427350427350427,0.14788732394366197,0.3262316910785619,0.17626373626373626,0.467479674796748,0.5983935742971886,0.3181818181818182,0.1713546718396379,1
Jrue Holiday,NO,PG,0.3333333333333335,0.5825242718446602,0.538793103448276,0.6053333333333333,0.3658536585365854,0.42000000000000004,0.35600000000000004,0.4742268041237113,0.48369565217391297,0.498,0.5828571428571429,0.19565217391304351,0.2293577981651376,0.708,0.175,0.34736842105263155,0.3046875,0.6517857142857143,0.75,0.26923076923076916,0.5087719298245613,0.5128205128205129,0.4840764331210191,0.8125,0.8567415730337081,0.43333333333333335,0.5130784708249497,0.5605858854860186,0.40483516483516485,0.556910569105691,0.5649263721552882,0.48484848484848486,0.36404784998383444,2
Jeff Teague,IND,PG,0.4285714285714286,0.47572815533980584,0.44396551724137934,0.5893333333333333,0.26829268292682934,0.31000000000000005,0.35700000000000004,0.3917525773195876,0.4239130434782608,0.475,0.5622857142857144,0.47826086956521746,0.46788990825688065,0.867,0.1,0.37894736842105264,0.3125,0.6964285714285714,0.6,0.15384615384615385,0.45614035087719296,0.5128205128205129,0.48089171974522293,1.0000000000000002,0.8483146067415731,0.5376068376068376,0.37223340040241454,0.5486018641810919,0.4571428571428572,0.5975609756097561,0.5140562248995981,0.6363636363636364,0.28354348528936313,1
Nicolas Batum,CHA,SG,0.4285714285714286,0.4951456310679611,0.5129310344827587,0.5373333333333333,0.4390243902439025,0.53,0.333,0.3505154639175258,0.3913043478260869,0.453,0.5394285714285714,0.3478260869565218,0.33944954128440363,0.856,0.15,0.5894736842105263,0.484375,0.5267857142857143,0.55,0.15384615384615385,0.43859649122807015,0.358974358974359,0.4745222929936306,0.9375,0.8932584269662923,0.4897435897435897,0.3591549295774648,0.5026631158455392,0.39780219780219783,0.5447154471544715,0.5042391789379743,0.5303030303030303,0.6737795021015196,2
Gary Harris,DEN,SG,0.1428571428571428,0.5436893203883495,0.4482758620689655,0.6693333333333333,0.4634146341463415,0.45,0.42,0.3814432989690722,0.35326086956521735,0.5579999999999999,0.6697142857142856,0.19565217391304351,0.2201834862385321,0.7759999999999999,0.2,0.2421052631578947,0.2421875,0.25892857142857145,0.6,0.038461538461538464,0.22807017543859648,0.41025641025641035,0.4681528662420382,0.6875,0.8174157303370788,0.6247863247863248,0.15593561368209255,0.47336884154460723,0.2905494505494506,0.4349593495934959,0.5778670236501555,0.4393939393939394,0.052699644358228256,0
Serge Ibaka,ORL/TOR,PF,0.38095238095238093,0.5825242718446602,0.5000000000000001,0.6399999999999999,0.39024390243902446,0.4,0.391,0.45360824742268047,0.44565217391304346,0.522,0.6205714285714284,0.15217391304347827,0.14678899082568805,0.856,0.4,0.5473684210526316,0.53125,0.08035714285714286,0.25,0.6153846153846154,0.22807017543859648,0.6923076923076924,0.46496815286624205,0.9625,0.8005617977528091,0.335042735042735,0.5030181086519115,0.47736351531291615,0.3525274725274726,0.4959349593495935,0.464524765729585,0.5606060606060607,0.3950856773359198,2
Jordan Clarkson,LAL,SG,0.23809523809523814,0.5631067961165048,0.5301724137931035,0.5933333333333333,0.34146341463414637,0.43,0.329,0.45360824742268047,0.4619565217391303,0.503,0.5714285714285714,0.1739130434782609,0.18348623853211007,0.7979999999999999,0.15,0.2526315789473684,0.234375,0.23214285714285715,0.55,0.038461538461538464,0.3508771929824561,0.4615384615384616,0.4617834394904458,1.0000000000000002,0.7584269662921349,0.32478632478632474,0.05331991951710263,0.17177097203728364,0.04043956043956044,0.40650406504065045,0.6193663543061132,0.3939393939393939,0.4031684448755254,2
Khris Middleton,MIL,SF,0.2857142857142858,0.5048543689320388,0.46120689655172414,0.6,0.39024390243902446,0.36000000000000004,0.433,0.3711340206185567,0.4184782608695652,0.459,0.592,0.30434782608695654,0.2935779816513761,0.88,0.1,0.41052631578947363,0.328125,0.30357142857142855,0.7,0.07692307692307693,0.3859649122807018,0.6923076923076924,0.4617834394904458,0.3375,0.8005617977528091,0.3905982905982906,0.5211267605633803,0.5326231691078562,0.20923076923076925,0.48780487804878053,0.31994645247657294,0.2878787878787879,0.4904623343032654,2
Nikola Vucevic,ORL,C,0.3333333333333335,0.6213592233009709,0.5560344827586208,0.624,0.07317073170731708,0.1,0.307,0.6288659793814433,0.6793478260869563,0.481,0.5485714285714285,0.15217391304347827,0.19266055045871558,0.669,0.575,0.8421052631578947,0.8125,0.25,0.5,0.3846153846153846,0.2807017543859649,0.6153846153846154,0.4585987261146497,0.9125,0.7471910112359552,0.26068376068376065,0.6106639839034206,0.49067909454061254,0.3410989010989011,0.6422764227642276,0.5925925925925921,0.4090909090909091,0.3789201422567087,2
Reggie Jackson,DET,PG,0.3333333333333335,0.5339805825242718,0.5258620689655173,0.5586666666666666,0.3170731707317074,0.35000000000000003,0.359,0.43298969072164956,0.5054347826086956,0.442,0.5348571428571428,0.25,0.2385321100917431,0.868,0.1,0.18947368421052632,0.171875,0.4642857142857143,0.35,0.038461538461538464,0.3859649122807018,0.6410256410256411,0.4554140127388535,0.625,0.7078651685393259,0.3282051282051282,0.09859154929577468,0.20439414114513982,0.08615384615384616,0.43902439024390244,0.41900937081659917,0.3484848484848485,0.48270287746524415,2
Jeremy Lin,BKN,PG,0.4285714285714286,0.47572815533980584,0.44396551724137934,0.584,0.39024390243902446,0.43,0.3720000000000001,0.3402061855670103,0.35869565217391297,0.48,0.5828571428571429,0.3478260869565218,0.35779816513761464,0.816,0.075,0.3578947368421052,0.296875,0.45535714285714285,0.6,0.15384615384615385,0.42105263157894735,0.5641025641025642,0.4554140127388535,0.425,0.6264044943820226,0.41965811965811967,0.39134808853118713,0.4693741677762983,0.19912087912087914,0.5975609756097561,0.8656849620705036,0.19696969696969696,0.3701907533139347,2
Myles Turner,IND,C,0.04761904761904767,0.5339805825242718,0.4267241379310345,0.6813333333333333,0.12195121951219513,0.13999999999999999,0.348,0.5154639175257733,0.49456521739130427,0.536,0.6102857142857143,0.32608695652173914,0.33944954128440363,0.809,0.425,0.5894736842105263,0.5703125,0.11607142857142858,0.45,0.8076923076923077,0.22807017543859648,0.8205128205128207,0.4554140127388535,0.9874999999999999,0.8202247191011237,0.3863247863247863,0.6529175050301812,0.6165113182423436,0.5112087912087913,0.5203252032520325,0.49263721552878215,0.6363636363636364,0.07856450048496605,1
Enes Kanter,OKC,C,0.23809523809523814,0.5436893203883495,0.4051724137931034,0.7266666666666667,0.02439024390243903,0.05,0.132,0.5670103092783506,0.5163043478260868,0.568,0.6274285714285713,0.3369565217391305,0.36697247706422015,0.7859999999999999,0.675,0.42105263157894735,0.5234375,0.08035714285714286,0.2,0.1923076923076923,0.2982456140350877,0.5384615384615385,0.44904458598726116,0.875,0.5365168539325844,0.4264957264957265,0.26961770623742454,0.3941411451398136,0.20747252747252748,0.6910569105691057,0.5225345827755468,0.6515151515151515,0.5535079211121887,2
Dirk Nowitzki,DAL,PF,0.9047619047619047,0.5339805825242718,0.5086206896551725,0.5826666666666668,0.3658536585365854,0.39,0.378,0.4123711340206186,0.4619565217391303,0.463,0.5657142857142857,0.19565217391304351,0.19266055045871558,0.875,0.1,0.6421052631578946,0.5078125,0.13392857142857142,0.3,0.26923076923076916,0.15789473684210525,0.5384615384615385,0.4458598726114649,0.65,0.6797752808988765,0.34615384615384615,0.45875251509054327,0.4567243675099867,0.23472527472527477,0.5691056910569106,0.3837572512271312,0.3484848484848485,0.8073068218558034,2
Zach Randolph,MEM,PF,0.7619047619047619,0.5728155339805826,0.5344827586206897,0.5986666666666667,0.07317073170731708,0.13,0.223,0.577319587628866,0.6358695652173911,0.474,0.5257142857142857,0.20652173913043478,0.2385321100917431,0.731,0.625,0.6,0.640625,0.15178571428571427,0.25,0.038461538461538464,0.24561403508771926,0.4871794871794872,0.4426751592356688,0.8875000000000001,0.6264044943820226,0.347008547008547,0.2887323943661972,0.3448735019973369,0.18241758241758244,0.6829268292682926,0.30789825970548845,0.5757575757575758,0.33397995473650177,1
Rudy Gobert,UTAH,C,0.23809523809523814,0.4951456310679611,0.2974137931034483,0.8813333333333332,0.0,0.0,0.0,0.5257731958762887,0.4076086956521739,0.662,0.7554285714285713,0.41304347826086957,0.5412844036697247,0.653,0.975,0.9368421052631579,1.0,0.10714285714285714,0.3,1.0,0.3157894736842105,0.7692307692307694,0.4394904458598726,0.9874999999999999,0.8904494382022473,0.40854700854700854,1.0,0.8635153129161119,0.7854945054945056,0.7195121951219513,0.2521195894689874,0.7727272727272727,0.06757193663110249,0
Al Horford,BOS,C,0.5238095238095237,0.5436893203883495,0.4741379310344828,0.6306666666666666,0.3170731707317074,0.36000000000000004,0.355,0.443298969072165,0.43478260869565205,0.524,0.6022857142857143,0.1739130434782609,0.18348623853211007,0.8,0.35,0.5684210526315789,0.53125,0.44642857142857145,0.4,0.5,0.2982456140350877,0.5128205128205129,0.4394904458598726,0.8250000000000001,0.8455056179775282,0.44358974358974357,0.5010060362173039,0.5605858854860186,0.4065934065934066,0.573170731707317,0.5131637661758144,0.696969696969697,0.8570966698997736,2
Marcus Morris,DET,SF,0.38095238095238093,0.5145631067961165,0.5129310344827587,0.5573333333333332,0.3658536585365854,0.45,0.331,0.3917525773195876,0.43478260869565205,0.466,0.545142857142857,0.19565217391304351,0.21100917431192656,0.784,0.25,0.3894736842105263,0.359375,0.17857142857142858,0.35,0.11538461538461536,0.1929824561403509,0.5384615384615385,0.4394904458598726,0.9625,0.8511235955056181,0.3692307692307692,0.4577464788732395,0.47403462050599204,0.35912087912087914,0.3902439024390244,0.42614904060687175,0.5454545454545454,0.14839961202715812,1
Markieff Morris,WSH,PF,0.38095238095238093,0.5145631067961165,0.4698275862068965,0.6093333333333333,0.21951219512195125,0.26,0.362,0.45360824742268047,0.48369565217391297,0.483,0.5680000000000001,0.2608695652173913,0.2568807339449541,0.8370000000000001,0.35,0.5368421052631578,0.5078125,0.15178571428571427,0.55,0.23076923076923073,0.2982456140350877,0.8461538461538463,0.4394904458598726,0.925,0.8146067415730338,0.3316239316239316,0.6368209255533199,0.563249001331558,0.4364835164835165,0.426829268292683,0.5649263721552882,0.6818181818181819,0.23827998706757195,1
Jae Crowder,BOS,SF,0.3333333333333335,0.4466019417475728,0.39655172413793105,0.6173333333333333,0.5365853658536587,0.55,0.398,0.24742268041237114,0.23369565217391303,0.54,0.6537142857142858,0.2608695652173913,0.2752293577981651,0.8109999999999999,0.175,0.5368421052631578,0.453125,0.19642857142857145,0.5,0.11538461538461536,0.1929824561403509,0.5641025641025642,0.43630573248407645,0.875,0.8483146067415731,0.5666666666666667,0.5643863179074446,0.6984021304926764,0.5643956043956044,0.483739837398374,0.556894243641231,0.7272727272727273,0.20239249919172325,1
Kentavious Caldwell-Pope,DET,SG,0.19047619047619047,0.47572815533980584,0.49137931034482757,0.532,0.48780487804878053,0.58,0.35,0.29896907216494845,0.34239130434782605,0.442,0.5497142857142857,0.2173913043478261,0.2201834862385321,0.8320000000000001,0.175,0.2631578947368421,0.2578125,0.22321428571428573,0.6,0.07692307692307693,0.1929824561403509,0.41025641025641035,0.43312101910828027,0.925,0.8735955056179776,0.4393162393162393,0.2625754527162978,0.3994673768308922,0.2786813186813187,0.3821138211382114,0.45292280232039284,0.5,0.11800840607824119,1
Will Barton,DEN,SG,0.3333333333333335,0.47572815533980584,0.44396551724137934,0.5906666666666667,0.3658536585365854,0.39,0.37,0.3608247422680413,0.3804347826086956,0.483,0.5805714285714285,0.2608695652173913,0.2935779816513761,0.753,0.25,0.3578947368421052,0.3359375,0.30357142857142855,0.4,0.1923076923076923,0.2807017543859649,0.4615384615384616,0.42993630573248404,0.725,0.7359550561797754,0.3829059829059829,0.27364185110663986,0.3628495339547271,0.19868131868131872,0.4796747967479675,0.5658188308790719,0.4696969696969697,0.11315874555447784,1
Bojan Bogdanovic,BKN/WSH,SF,0.38095238095238093,0.4466019417475728,0.4137931034482759,0.5933333333333333,0.4390243902439025,0.48,0.3670000000000001,0.29896907216494845,0.29347826086956513,0.512,0.6057142857142858,0.29347826086956524,0.2752293577981651,0.893,0.125,0.3157894736842105,0.265625,0.125,0.2,0.038461538461538464,0.2807017543859649,0.4615384615384616,0.42993630573248404,0.9874999999999999,0.6601123595505619,0.33931623931623933,0.05030181086519114,0.1810918774966711,0.056263736263736264,0.4349593495934959,0.6827309236947792,0.3484848484848485,0.1196249595861623,1
Tyler Johnson,MIA,PG,0.23809523809523814,0.47572815533980584,0.45258620689655177,0.5773333333333333,0.3170731707317074,0.34,0.3720000000000001,0.3711340206185567,0.4184782608695652,0.46,0.5599999999999999,0.29347826086956524,0.3211009174311926,0.768,0.175,0.34736842105263155,0.3125,0.28571428571428575,0.6,0.23076923076923073,0.21052631578947367,0.6153846153846154,0.42993630573248404,0.8875000000000001,0.7752808988764046,0.38974358974358975,0.41247484909456744,0.4600532623169108,0.30945054945054945,0.5040650406504065,0.47969656403391303,0.5303030303030303,0.18105399288716456,1
Ryan Anderson,HOU,PF,0.4285714285714286,0.4368932038834951,0.4267241379310345,0.5573333333333332,0.6829268292682927,0.7000000000000001,0.403,0.1752577319587629,0.1902173913043478,0.446,0.6285714285714286,0.19565217391304351,0.19266055045871558,0.86,0.4,0.3157894736842105,0.359375,0.08035714285714286,0.2,0.07692307692307693,0.14035087719298245,0.5128205128205129,0.42675159235668786,0.875,0.7640449438202248,0.5179487179487179,0.3822937625754527,0.5399467376830892,0.38593406593406593,0.38617886178861793,0.6398929049531454,0.7575757575757576,0.6049143226640801,2
Dwight Howard,ATL,C,0.5714285714285714,0.5048543689320388,0.3232758620689656,0.844,0.0,0.0,0.0,0.5360824742268042,0.4402173913043478,0.635,0.7234285714285714,0.3369565217391305,0.5229357798165137,0.5329999999999999,1.0,0.9157894736842104,0.9921875,0.125,0.45,0.46153846153846145,0.4035087719298245,0.6923076923076924,0.42356687898089174,0.9,0.7724719101123597,0.2333333333333333,0.6559356136820926,0.4993342210386152,0.3503296703296704,0.6788617886178862,0.550647032574743,0.5606060606060607,0.7484642741674749,2
Wesley Matthews,DAL,SG,0.5238095238095237,0.4466019417475728,0.46551724137931033,0.524,0.5853658536585367,0.66,0.363,0.22680412371134023,0.2608695652173913,0.4320000000000001,0.5668571428571428,0.2173913043478261,0.2293577981651376,0.816,0.05,0.34736842105263155,0.2734375,0.25892857142857145,0.55,0.07692307692307693,0.24561403508771926,0.5641025641025642,0.42356687898089174,0.8875000000000001,0.8988764044943822,0.3863247863247863,0.4054325955734407,0.45272969374167776,0.3243956043956044,0.3943089430894309,0.29361892012494417,0.4393939393939394,0.5535079211121887,2
Darren Collison,SAC,PG,0.4761904761904763,0.4854368932038835,0.4181034482758621,0.6346666666666666,0.26829268292682934,0.26,0.417,0.4020618556701031,0.4184782608695652,0.495,0.6022857142857143,0.23913043478260873,0.2293577981651376,0.86,0.075,0.19999999999999998,0.171875,0.4107142857142857,0.5,0.038461538461538464,0.2982456140350877,0.4615384615384616,0.41401273885350315,0.8250000000000001,0.7893258426966294,0.46923076923076923,0.24647887323943665,0.41211717709720375,0.2531868131868132,0.4715447154471545,0.39134315037929523,0.3939393939393939,0.1681215648237957,1
Julius Randle,LAL,PF,0.1428571428571428,0.4951456310679611,0.4137931034482759,0.6506666666666666,0.04878048780487806,0.09000000000000001,0.27,0.5051546391752578,0.5108695652173911,0.507,0.5702857142857143,0.30434782608695654,0.34862385321100914,0.723,0.5,0.6947368421052631,0.671875,0.32142857142857145,0.35,0.1923076923076923,0.4035087719298245,0.8717948717948719,0.41401273885350315,0.9,0.7471910112359552,0.3111111111111111,0.29074446680080485,0.3182423435419441,0.18241758241758244,0.524390243902439,0.5997322623828647,0.36363636363636365,0.10475266731328807,1
Nick Young,LAL,SG,0.5714285714285714,0.4368932038834951,0.4224137931034483,0.5733333333333333,0.6829268292682927,0.7000000000000001,0.404,0.1752577319587629,0.17934782608695649,0.481,0.6445714285714285,0.14130434782608697,0.13761467889908255,0.856,0.1,0.19999999999999998,0.1796875,0.08928571428571429,0.3,0.07692307692307693,0.10526315789473684,0.5897435897435898,0.41401273885350315,0.725,0.6657303370786518,0.5735042735042735,0.2303822937625755,0.4826897470039947,0.2698901098901099,0.3699186991869919,0.5858991521642127,0.2878787878787879,0.17491108955706436,1
